"TicketID","Description"
"1016445","$54 fifference carryover of unit reserve for  YEP 2013        It is because when we cancel a grant 115294 decrease (of $671.00), we update wrong amount ($617.00) in the Unit Reserve budget. ref ccl681"
"1016379","Request #121877 has disappeared from Presidential Approval To Do List         Request #121877 received General Counsel approval on 01/29/2014.  However, it was not appearing on Darren's To Do List.  In response to CCL784, a data fix was done to move it, along with other requests, to Darren's To Do List.  However, Request #121877 has not yet been approved and it does not currently appear on his To Do List."
"1016165","Duplicate PA number for 2 different grants.           Duplicate PA numbers for two different grants:  Request no.121563 is a grant from the Nairobi Office to Community Aid International and has a PA #0140-0163-0.  Request No.121239 is a grant out of NY to Environmental Health Coalition and bears the same PA#0140-0163-0.  This is abnormal and it's possible to upload documents to the wrong VGF if you open the grant using the PA#.  Please check and advise."
"1015438","Problem :  Grant payment       This grant payment did not feed to GP:       G118765 $138,554"
"1014505","VP Preliminary Review - 121819          I submitted 121819 for VP Preliminary review, but it is not on the tdl.  I check the workflow admin tool and it does not show anything either."
"1014205","I cannot access the Java version of ADP eTime. I’m getting  the following message before the application is closed:"
"1013920","unable to format RGA memo        request #121494 - unable to format RGA memo - all options from toolbars are unavailable"
"1006751","premanent  fix for ccl784 and ccl744         ccl744: president TDL does not create after GC approval.  ccl784: grant status does not update after president approval."
"1006698","permanent fix for ccl 678:Need to update metadata         some of document metadate is 7592."
"1006477","Current text in BL Email         Current Test for BL Email says that contact has "one or more active Ford grants".  Many times if the grantee is new, this is not the case as the email requesting a BL is sent before the grant is approved.      Current Text:  Our records indicate that your organization currently has one or more active Ford grants. In order to maintain the accuracy of our records regarding key individuals affiliated with your organization in a governing capacity (e.g., board members, key officers, etc.), please review the information we have on file and make any necessary changes. If no changes are necessary, please confirm the existing Officers and Board information. Below is a link to the Foundation's Grantee Access website where you will be able to access and modify this information.  https://grants.fordfound.org/eGA  If you are not the person responsible for providing this information, please reply to this email with the name and email address of the appropriate person. If you have any questions, contact me by email or telephone.  Thank you in advance."
"1006419","From: roberto@sacdel.org.sv [mailto:roberto@sacdel.org.sv]    Sent: Friday, January 31, 2014 10:40 AM  To: Schriever, Teresa  Cc: Julia Laínez  Subject: Re: For Your Action - Request to Confirm Officers and Board List for Sistema de Asesoría y Capacitación para el Desarrollo Local (SACDEL)      Dear Ms. Schriever,      Thank you for your message. I had problems triying to access the web site in order to review the existing information of our organisation. It didn't accept the user-name - password that I used the last time. On Jan-06-14,  I sent an e-mail to "forgotmypassword@fordfoundation.org" asking for help or a new password and up to date I have no answer. Please tell me how to proceed,"
"1006258","Grantee Access Contact Us Page Changes         Change "Help Desk" to "Global Service Desk"  Change phone number to "(+1) 212-573-4777"  Change Email to globalservicedesk@fordfoundation.org"
"1006249","PW email sent without a user id.         See attachment."
"1004173","Request #121941 does not appear on any TDL for unit confirmation         Request #121941 does not appear on any TDL for unit confirmation"
"1004073","Unable to add a collaborator        When trying to add a collaborator and typing the name in, the name list does not appear to select from and there is no other method to enter a name.  This is happening on all requests"
"1003626","Authorities not correct for GSRJ         There are numerous issues with user authorities not being correct for the GSRJ unit. Grants Manager Wanda Peguero is unable to mark payments as "OK to Pay" (e.g., #119603 and #118485). Also, yesterday, none of us (neither Wanda, Lourdes, Margaret, nor I) were able to GM Confirm a grant amount for Lourdes Rivera. We also need to make sure that Rosalie Mistades has all of the proper authorities for the GSRJ unit."
"1003546","Some grants on 1-30-14 RGA Agenda are not showing as approved         Some of the grants on today's RGA Agenda received General Counsel approval yesterday. However, they do not appear to be on Darren's To Do List and are not showing as having been approved. See Request #121655 and #121877. Similar to CC584, CC543 and CC553."
"1001419","Re-open Grant to process Decrease        Please re-open grant #1050-1052 to U. of Michigan in order to process a Decrease."
"1001179","Shouldn't I be able to view different versions of the RGA before it's finalized?           Research Foundation of CUNY-112013.  I would like to view a prior verson of the RGA, but I cannot see how to do it because the RGA is not appearing in the grant files.  Does the RGA only appear in the grant files after it's finalized?"
