"TicketID","Description"
"1025738","Hi,      The account Adm_GalaxeDev1 need local admin permission on the following servers      -            ffnyc-52-220   -            ffnyc-52-517   -            ffnyc-52-317   -            ffnyc-52-229   -            ffnyc-52-536   -            ffnyc-52-302   -            ffazu0220   -            ffazu0517   -            ffazu0317   -            ffnyc-52-535   -            ffnyc-52-228       regards,        Kevin Zhao @  FORD FOUNDATION"
"1025285","Hi, I need a ticket for George Fertig on configuring his  Windows Surface as a VPN Client. I already finished doing everything needed, I  uninstalled his old Symantec which was stopping the connection, and instead  installed a newer version.  Thanks,     Mohammad  Salim"
"1024578","Dear GSD,    I’m writing to request an iPad for our Department (CC#5440).     Thanks,   Henry"
"1020496","We have a new consultant for BI for a period of 3 to 4 months. He will need remote access to BI QA servers and one standard client machine. How do we go about creating an id and providing him the required permissions?      Kavitha"
"1006048","Outlook configuration on LG phone."
"1000880","User called in to check the functionality of outlook on his system ."
"998951","iPad loaner"
"998094","I can’t install firefox on my laptop."
"998093","I can’t install firefox on my laptop."
"987979","Wants to know the URL to acces VPN"
"980463","Request from Henry for SOP template."
"980178","Please add GBSIIQA_BuildAdmin user to the Admin Group for  FFAZU0517 machine."
"979939","We need create these sharefolder on ffnyc-52-228, we will use these folders for PROD release in future.         E:\Easyupload         E:\FFDocumentGenerator"
"959042","We are trying to run a script in CRM DEV (ffsmq2200) when our consultant got the error message below.            This message is for high-enforcement policy for Prod servers.  Since this is a QA environment, the policy should be medium enforcement only.  Please change as necessary."
"950656","F  rom:  Kothur, Kavitha     Sent:  Friday, January 10, 2014 2:55 AM   To:  GlobalServiceDesk   Subject:  Trouble using Cyber-Ark      It is possible that the 4 digit pin code needs to be reset although I think I have it right."
"950648","Hi Maged,   Please give me the access to RDP to server ffsmq0334 and ffsqm0333.     regards,        Kevin Zhao @  FORD FOUNDATION"
"936694","Hi helpdesk   Please upgrade IE10 at nycws-psd2, we need test new version of GBS at IE10.   Thanks,   Qinghua"
"935404","Kindly add the following websites to the allowed list for servers ffsmq0401 and ffsmq0402. Thank you.        ·             greenshadesonline.com     ·             Greenshades.com     ·             DownLoadMyForms.com           Cheers,     Oliver"
"935272","GSD   , please make the changes accordingly in AD / FordSCM   for Mitali Agrawal."
"929482","Subject:Access Rights   I created map drives to data shares on FFSMQ0210 (citidirect, Inetpub and ERP Documents). Now, I can access citdirect or Inetpub when logged in as L.Ponce. Please correct."
"912199","please add me to this AD group: Sharepoint Administrators"
"892948","We are going to be integrating the funding requests made through the Ford Foundation website (ww.fordfoundation.org) into the new CMS system.  Thus, we need a data drive to hold the funding request files.  Will you please create a data drive on FFSMQ0212?  This is the same drive that houses the web service for email sign-ups.             In addition, this data drive should be open to be copied files to via FTP.             Thanks.              Bet Mendoza        Program Systems Development"
"884788","When I try to log in to CRM DEV, I get this error message:     I understand this is not the error message above does not point to the real problem.  I believe restarting the IIS service may help.  Shuyuan, our technical lead, is on vacation.          Please see what you can do to enable us to log into DEV again.      Thanks.       Bet Mendoza    Program Systems Development"
"870396","Kindly install Adobe Acrobat XI Pro on FFAZU3401. Thank you."
"869679","Citrix setup on iPhone."
"866987","Request from Bet to provide Admin access to NYCWS-student09 machine to access CRM application."
"864371","To enable the Correspondence Management Unit staff to track emails from the Office of the Secretary mailbox in CRM, they need delegated permissions on the Office of the Secretary mailbox.  Please assign the delegated permissions to:        1)             Katherine Richardson        2)             Keysha Campbell        3)             Josephine Dimayuga        4)             Bet Mendoza             The delegated permission should be:                Thank you for all your help."
"864082","laptop updates."
"863824","Requesting local admin rights for 2 users."
"863675","Please make the AD users local admins on their respective workstations.  The CMS deployment requires that these users be local admins for the CRM/Outlook configuration.             These privileges can be revoked by the end of the month."
"855731","Hi        Please add these servers to fordfoundation domain.              VM Name        Comments        IP"
"850748","Lenovo X1 Carbon Touch laptop profile."
"849260","Touchdown configuration for Android phone."
"849247","please add q.sun in the local administrators of nycws-psd2"
"719491","Process for Approval Memo"
"1525315","I think there may be something happening, or not happening with the TDL.      I have received 3 emails from users stating they did things on the TDL and the items have not progressed to the next approval level within the last hour, 2 within the last 10 minutes.      Can we please look into this immediately?"
"1525312","Req# 121931 was unit confirmed     	 User states above request was unit confirmed from TDL; item is no longer on TDL, status of request still reflects GM Confirmed, workflow shows status of LOADED"
"1524670","Galaxedev1 account is not working, please check whether password/account got expired"
"1522131","grantee contacts should be deactivated and related AD account should be deleted if the contacts belongs to an old grantee whose most recent grant was closed 5 years ago"
"1522127","GBS marks an grantee into PPL because the report requirements for the grantee’s request was overdue.  In the case of requests, the grantee did not receive the grant, therefore the grantee does not owe any report and the overdue on report requirement for requests should not be a reason to put grantees on PPL."
"1519816","Yesterday I finalized and marked “request ready for review ” the DAGs for Request # 122779 (Children’s Action Alliance) and Request # 121228 (Voices for Illinois Children), but somehow they are missing from Jenny’s TDL. Can you please let me know what I need to do to get them back on the workflow."
"1519797","Req# 122925 - 100,000 Strong Foundation     	 I have marked this ready for review.  It should have landed in Elizabeth's TDL for her approval before going to Xav's.  I also checked Xav's and it is not there as yet. I keep refreshing Elizabeth's TDL for almost two hours and it is not there.  Can you please look into this and have it landed at her TDL?  Many thanks.   - Grant Req No: 122925    - Grantee: 100,000 Strong Foundation    - Grant Description: For the establishment and growth of our three signature projects: the 100K Strong Signature Partners Program, the 100K Strong Student Ambassadors Program, and America Strong  Please click on the link below for the Grant Page:  https://gbs.fordfound.org/FF-Grants/Main.aspx?PageId=2005&amp;RequestNo=[122925]#"
